"","Vote98","Contact","Contacted","Age","Party","Vote96"
"4426",1,0,0,62,1,1
"4427",1,0,0,72,1,1
"4428",0,0,0,40,1,0
"4429",0,0,0,42,1,0
"4430",0,0,0,60,1,0
"4431",0,0,0,31,1,0
"4432",0,0,0,65,1,0
"4433",0,0,0,29,1,0
"4434",0,0,0,91,1,0
"4435",1,0,0,81,1,1
"4436",1,0,0,80,1,1
"4437",1,0,0,83,1,1
"4438",0,0,0,39,0,0
"4439",0,0,0,45,0,0
"4440",1,0,0,42,1,0
"4441",1,0,0,58,1,1
"4442",0,0,0,61,1,0
"4443",0,0,0,36,0,0
"4444",0,0,0,26,1,0
"4445",0,0,0,25,1,0
"4446",0,0,0,28,1,0
"4447",1,0,0,57,0,1
"4448",0,0,0,20,1,0
"4449",0,0,0,44,1,0
"4450",1,0,0,54,1,0
"4451",0,0,0,27,1,1
"4452",1,0,0,56,1,1
"4453",0,0,0,23,1,0
"4454",0,0,0,42,1,0
"4455",1,0,0,34,1,1
"4456",0,0,0,55,1,0
"4457",0,0,0,32,1,1
"4458",0,0,0,30,1,0
"4459",0,0,0,47,1,0
"4460",0,0,0,21,0,0
"4461",0,0,0,73,1,0
"4462",0,0,0,25,0,0
"4463",1,0,0,58,1,1
"4464",0,0,0,38,1,0
"4465",1,0,0,35,1,0
"4466",1,0,0,85,0,1
"4467",1,0,0,84,1,1
"4468",0,0,0,94,1,1
"4469",0,0,0,35,1,1
"4470",1,0,0,84,1,1
"4471",1,0,0,75,1,1
"4472",0,0,0,33,1,1
"4473",0,0,0,93,1,0
"4474",1,0,0,77,1,1
"4475",1,0,0,67,1,0
"4476",0,0,0,58,1,1
"4477",0,0,0,38,1,0
"4478",0,0,0,82,1,1
"4479",0,0,0,27,1,1
"4480",0,0,0,32,1,0
"4481",0,0,0,49,1,0
"4482",0,0,0,71,1,0
"4483",0,0,0,26,0,0
"4484",0,0,0,52,1,1
"4485",0,0,0,45,0,1
"4486",0,0,0,43,1,1
"4487",0,0,0,44,1,0
"4488",0,0,0,34,0,0
"4489",0,0,0,60,0,0
"4490",0,0,0,67,1,0
"4491",0,0,0,37,1,0
"4492",0,0,0,43,1,0
"4493",0,0,0,36,0,0
"4494",0,0,0,37,0,0
"4495",1,0,0,61,1,1
"4496",0,0,0,42,1,0
"4497",0,0,0,29,0,1
"4498",0,0,0,72,0,0
"4499",0,0,0,70,1,0
"4500",0,0,0,38,0,0
"4501",0,0,0,34,0,1
"4502",0,0,0,27,1,0
"4503",0,0,0,36,1,0
"4504",1,0,0,72,0,1
"4505",0,0,0,34,1,1
"4506",1,0,0,45,1,1
"4507",1,0,0,78,1,1
"4508",0,0,0,82,1,1
"4509",0,0,0,71,1,1
"4510",0,0,0,34,1,1
"4511",1,0,0,55,1,0
"4512",0,0,0,35,1,0
"4513",0,0,0,25,0,0
"4514",0,0,0,69,1,1
"4515",1,0,0,48,1,0
"4516",1,0,0,35,1,0
"4517",0,0,0,36,0,0
"4518",0,0,0,26,1,0
"4519",1,0,0,43,1,1
"4520",0,0,0,46,0,0
"4521",0,0,0,51,1,0
"4522",0,0,0,68,1,0
"4523",0,0,0,39,0,0
"4524",0,0,0,19,0,0
"4525",0,0,0,41,1,0
"4526",0,0,0,22,0,0
"4527",1,0,0,79,0,1
"4528",0,0,0,70,1,1
"4529",0,0,0,28,1,0
"4530",0,0,0,43,1,1
"4531",1,0,0,0,1,1
"4532",0,0,0,81,1,1
"4533",0,0,0,33,1,0
"4534",0,0,0,26,1,0
"4535",0,0,0,86,1,0
"4536",1,0,0,63,1,1
"4537",1,0,0,83,1,1
"4538",0,0,0,80,1,1
"4539",0,0,0,76,1,1
"4540",0,0,0,63,0,0
"4541",0,0,0,81,1,1
"4542",1,0,0,29,1,1
"4543",0,0,0,51,1,0
"4544",0,0,0,41,1,1
"4545",0,0,0,27,0,0
"4546",1,0,0,34,1,0
"4547",0,0,0,27,0,1
"4548",0,0,0,73,1,1
"4549",0,0,0,19,1,0
"4550",0,0,0,47,1,0
"4551",0,0,0,25,1,0
"4552",0,0,0,37,1,0
"4553",0,0,0,41,1,0
"4554",0,0,0,45,1,1
"4555",1,0,0,59,0,0
"4556",0,0,0,69,1,1
"4557",0,0,0,32,0,1
"4558",0,0,0,27,1,0
"4559",0,0,0,50,0,1
"4560",1,0,0,58,1,1
"4561",1,0,0,62,1,1
"4562",1,0,0,51,1,0
"4563",1,0,0,67,0,1
"4564",0,0,0,34,1,0
"4565",0,0,0,34,0,1
"4566",0,0,0,30,1,1
"4567",1,0,0,32,0,0
"4568",0,0,0,97,1,1
"4569",1,0,0,59,1,1
"4570",0,0,0,31,1,0
"4571",0,0,0,68,1,0
"4572",1,0,0,66,0,1
"4573",0,0,0,90,1,0
"4574",0,0,0,74,1,0
"4575",1,0,0,71,1,1
"4576",0,0,0,33,0,0
"4577",1,0,0,85,1,1
"4578",0,0,0,34,1,0
"4579",1,0,0,52,1,1
"4580",0,0,0,30,0,0
"4581",0,0,0,61,1,1
"4582",1,0,0,52,1,1
"4583",0,0,0,51,1,0
"4584",1,0,0,49,1,1
"4585",1,0,0,49,1,0
"4586",0,0,0,59,1,1
"4587",1,0,0,27,1,0
"4588",0,0,0,85,1,1
"4589",1,0,0,82,1,1
"4590",0,0,0,85,1,0
"4591",1,0,0,59,1,1
"4592",1,0,0,72,0,1
"4593",1,0,0,82,1,1
"4594",0,0,0,0,1,1
"4595",1,0,0,52,1,1
"4596",1,0,0,29,1,0
"4597",0,0,0,28,0,1
"4598",0,0,0,87,1,0
"4599",0,0,0,84,0,0
"4600",0,0,0,32,1,1
"4601",0,0,0,85,1,0
"4602",0,0,0,30,0,0
"4603",1,0,0,33,1,0
"4604",0,0,0,52,0,0
"4605",1,0,0,55,1,1
"4606",1,0,0,30,1,1
"4607",0,0,0,52,1,0
"4608",1,0,0,0,1,1
"4609",1,0,0,73,1,1
"4610",1,0,0,63,1,1
"4611",0,0,0,91,1,1
"4612",1,0,0,46,0,1
"4613",0,0,0,26,1,0
"4614",1,0,0,24,1,1
"4615",1,0,0,53,0,1
"4616",1,0,0,34,1,0
"4617",1,0,0,45,1,0
"4618",1,0,0,43,1,1
"4619",1,0,0,50,1,1
"4620",0,0,0,23,1,0
"4621",0,0,0,25,0,0
"4622",1,0,0,48,1,1
"4623",0,0,0,22,1,0
"4624",0,0,0,79,1,0
"4625",1,0,0,70,0,0
"4626",0,0,0,31,1,0
"4627",0,0,0,24,1,0
"4628",1,0,0,32,1,0
"4629",0,0,0,24,1,1
"4630",0,0,0,64,1,1
"4631",0,0,0,33,0,0
"4632",0,0,0,44,0,0
"4633",0,0,0,47,1,0
"4634",0,0,0,50,1,0
"4635",0,0,0,44,1,0
"4636",0,0,0,23,0,0
"4637",0,0,0,30,1,0
"4638",0,0,0,32,1,1
"4639",0,0,0,43,1,0
"4640",1,0,0,68,1,1
"4641",0,0,0,27,0,0
"4642",0,0,0,40,0,0
"4643",0,0,0,56,1,0
"4644",1,0,0,84,1,1
"4645",0,0,0,29,0,1
"4646",0,0,0,34,0,1
"4647",1,0,0,51,1,0
"4648",1,0,0,79,0,1
"4649",0,0,0,52,1,1
"4650",1,0,0,88,1,1
"4651",1,0,0,57,0,0
"4652",0,0,0,25,0,0
"4653",0,0,0,32,0,0
"4654",1,0,0,90,1,1
"4655",1,0,0,37,0,1
"4656",1,0,0,51,0,1
"4657",0,0,0,42,1,0
"4658",1,0,0,95,1,1
"4659",0,0,0,33,0,0
"4660",0,0,0,48,0,1
"4661",0,0,0,62,0,0
"4662",1,0,0,40,1,1
"4663",1,0,0,47,1,1
"4664",0,0,0,24,1,0
"4665",1,0,0,79,1,1
"4666",1,0,0,85,1,1
"4667",1,0,0,72,1,1
"4668",0,0,0,0,1,0
"4669",0,0,0,76,1,0
"4670",0,0,0,73,1,1
"4671",1,0,0,45,1,0
"4672",0,0,0,0,1,1
"4673",1,0,0,71,0,1
"4674",1,0,0,79,1,1
"4675",0,0,0,28,0,0
"4676",0,0,0,48,0,1
"4677",0,0,0,32,1,0
"4678",1,0,0,47,1,1
"4679",0,0,0,24,0,0
"4680",0,0,0,24,1,0
"4681",1,0,0,61,1,1
"4682",1,0,0,83,1,1
"4683",0,0,0,60,1,0
"4684",0,0,0,45,1,0
"4685",0,0,0,35,1,0
"4686",0,0,0,39,1,0
"4687",1,0,0,30,1,1
"4688",1,0,0,38,1,1
"4689",1,0,0,75,1,1
"4690",1,0,0,51,1,0
"4691",1,0,0,35,1,1
"4692",1,0,0,75,1,1
"4693",0,0,0,25,1,0
"4694",1,0,0,39,0,1
"4695",0,0,0,60,1,1
"4696",1,0,0,34,1,1
"4697",1,0,0,61,1,1
"4698",1,0,0,67,1,1
"4699",1,0,0,63,1,0
"4700",0,0,0,34,1,0
"4701",1,0,0,40,1,0
"4702",0,0,0,24,1,1
"4703",0,0,0,35,0,0
"4704",0,0,0,75,1,0
"4705",0,0,0,59,1,0
"4706",0,0,0,20,1,0
"4707",0,0,0,83,1,1
"4708",0,0,0,40,1,0
"4709",0,0,0,50,1,1
"4710",1,0,0,29,1,1
"4711",0,0,0,55,1,0
"4712",0,0,0,39,1,0
"4713",0,0,0,73,1,1
"4714",0,0,0,33,0,0
"4715",0,0,0,64,1,0
"4716",0,0,0,51,1,1
"4717",1,0,0,79,1,1
"4718",1,0,0,0,1,1
"4719",1,0,0,51,0,0
"4720",0,0,0,34,1,0
"4721",0,0,0,36,1,0
"4722",1,0,0,55,1,0
"4723",0,0,0,78,1,1
"4724",1,0,0,70,1,1
"4725",0,0,0,48,1,0
"4726",1,0,0,64,0,0
"4727",1,0,0,77,1,1
"4728",0,0,0,27,1,0
"4729",1,0,0,68,1,1
"4730",0,0,0,57,0,0
"4731",0,0,0,28,1,0
"4732",0,0,0,21,1,0
"4733",1,0,0,78,1,1
"4734",1,0,0,36,1,1
"4735",0,0,0,70,1,1
"4736",0,0,0,22,1,0
"4737",0,0,0,28,0,0
"4738",0,0,0,87,1,1
"4739",0,0,0,44,0,1
"4740",1,0,0,60,0,1
"4741",0,0,0,45,1,0
"4742",1,0,0,77,0,1
"4743",1,0,0,68,1,1
"4744",0,0,0,66,1,0
"4745",0,0,0,45,0,0
"4746",1,0,0,35,1,0
"4747",0,0,0,20,0,0
"4748",1,0,0,72,0,1
"4749",0,0,0,44,1,0
"4750",1,0,0,51,1,1
"4751",0,0,0,50,1,0
"4752",1,0,0,29,1,1
"4753",1,0,0,45,1,1
"4754",0,0,0,26,1,1
"4755",0,0,0,34,1,0
"4756",0,0,0,37,1,0
"4757",1,0,0,43,1,0
"4758",0,0,0,25,1,1
"4759",0,0,0,24,0,0
"4760",0,0,0,90,0,0
"4761",1,0,0,42,1,1
"4762",0,0,0,48,1,0
"4763",0,0,0,30,0,0
"4764",1,0,0,101,1,1
"4765",1,0,0,58,1,1
"4766",1,0,0,80,1,1
"4767",1,0,0,70,0,0
"4768",1,0,0,64,1,1
"4769",0,0,0,67,1,1
"4770",1,0,0,44,1,1
"4771",0,0,0,34,0,0
"4772",0,0,0,38,1,0
"4773",0,0,0,53,1,0
"4774",0,0,0,78,1,1
"4775",0,0,0,30,1,0
"4776",0,0,0,0,0,1
"4777",0,0,0,23,1,0
"4778",0,0,0,21,1,0
"4779",1,0,0,70,1,0
"4780",0,0,0,27,1,0
"4781",1,0,0,49,1,1
"4782",1,0,0,92,0,1
"4783",0,0,0,38,0,0
"4784",1,0,0,50,1,1
"4785",0,0,0,26,1,1
"4786",0,0,0,27,0,0
"4787",1,0,0,69,0,1
"4788",0,0,0,57,0,0
"4789",1,0,0,36,1,0
"4790",1,0,0,48,0,1
"4791",1,0,0,45,1,1
"4792",0,0,0,46,1,0
"4793",0,0,0,23,1,0
"4794",0,0,0,90,1,1
"4795",1,0,0,55,1,1
"4796",1,0,0,66,0,1
"4797",0,0,0,20,0,0
"4798",0,0,0,31,1,1
"4799",0,0,0,86,1,1
"4800",0,0,0,30,1,1
"4801",0,0,0,77,1,1
"4802",1,0,0,74,1,1
"4803",0,0,0,0,1,0
"4804",0,0,0,24,1,0
"4805",0,0,0,21,0,0
"4806",0,0,0,46,0,0
"4807",0,0,0,38,0,0
"4808",0,0,0,30,0,1
"4809",0,0,0,71,0,1
"4810",0,0,0,82,1,0
"4811",1,0,0,88,1,1
"4812",0,0,0,36,0,1
"4813",0,0,0,66,1,0
"4814",0,0,0,89,1,1
"4815",0,0,0,27,0,1
"4816",0,0,0,28,0,0
"4817",0,0,0,88,1,0
"4818",1,0,0,58,1,1
"4819",0,0,0,77,1,0
"4820",1,0,0,0,1,1
"4821",1,0,0,72,1,1
"4822",0,0,0,60,0,0
"4823",1,0,0,87,1,1
"4824",0,0,0,74,1,1
"4825",1,0,0,29,1,1
"4826",0,0,0,27,0,0
"4827",0,0,0,23,1,0
"4828",0,0,0,26,1,0
"4829",1,0,0,23,1,0
"4830",1,0,0,76,0,1
"4831",1,0,0,82,1,0
"4832",1,0,0,40,0,0
"4833",0,0,0,82,1,0
"4834",1,0,0,74,0,1
"4835",0,0,0,28,1,0
"4836",0,0,0,29,1,0
"4837",0,0,0,31,0,0
"4838",0,0,0,74,0,0
"4839",0,0,0,27,0,1
"4840",0,0,0,35,1,0
"4841",0,0,0,28,1,1
"4842",0,0,0,89,1,1
"4843",0,0,0,36,0,0
"4844",1,0,0,43,1,1
"4845",1,0,0,64,1,1
"4846",1,0,0,85,1,1
"4847",1,0,0,67,1,1
"4848",1,0,0,62,1,1
"4849",0,0,0,68,1,0
"4850",0,0,0,40,1,0
"4851",0,0,0,22,0,0
"4852",0,0,0,51,1,0
"4853",0,0,0,22,0,0
"4854",0,0,0,51,1,0
"4855",0,0,0,37,0,0
"4856",1,0,0,72,0,0
"4857",0,0,0,37,0,0
"4858",0,0,0,61,1,0
"4859",0,0,0,28,0,1
"4860",0,0,0,35,1,0
"4861",0,0,0,25,1,0
"4862",1,0,0,88,1,1
"4863",1,0,0,40,1,0
"4864",0,0,0,45,1,0
"4865",1,0,0,27,1,1
"4866",0,0,0,52,1,0
"4867",0,0,0,22,0,0
"4868",0,0,0,25,1,0
"4869",0,0,0,28,0,1
"4870",0,0,0,52,1,0
"4871",0,0,0,79,0,1
"4872",0,0,0,47,1,0
"4873",0,0,0,34,1,0
"4874",0,0,0,26,0,1
"4875",0,0,0,26,1,0
"4876",1,0,0,46,1,1
"4877",0,0,0,19,1,0
"4878",1,0,0,83,1,1
"4879",0,0,0,26,1,0
"4880",0,0,0,23,0,0
"4881",1,0,0,36,0,0
"4882",0,0,0,41,0,0
"4883",1,0,0,71,1,1
"4884",0,0,0,34,1,1
"4885",1,0,0,41,1,0
"4886",1,0,0,52,1,1
"4887",0,0,0,39,1,1
"4888",1,0,0,34,1,1
"4889",0,0,0,64,1,1
"4890",1,0,0,60,0,1
"4891",0,0,0,23,0,0
"4892",1,0,0,82,1,1
"4893",0,0,0,66,0,0
"4894",0,0,0,24,1,0
"4895",0,0,0,40,1,0
"4896",0,0,0,27,1,1
"4897",0,0,0,26,0,0
"4898",0,0,0,31,1,0
"4899",0,0,0,76,0,1
"4900",1,0,0,53,1,1
"4901",1,0,0,53,1,1
"4902",0,0,0,25,1,0
"4903",0,0,0,32,1,1
"4904",0,0,0,45,1,1
"4905",0,0,0,46,1,1
"4906",0,0,0,31,1,0
"4907",1,0,0,79,1,1
"4908",0,0,0,84,0,1
"4909",1,0,0,66,0,1
"4910",1,0,0,82,1,1
"4911",1,0,0,55,1,0
"4912",0,0,0,31,1,0
"4913",1,0,0,79,1,1
"4914",0,0,0,25,0,0
"4915",1,0,0,31,0,0
"4916",0,0,0,82,1,0
"4917",1,0,0,49,0,1
"4918",0,0,0,29,1,1
"4919",1,0,0,62,0,1
"4920",0,0,0,47,0,0
"4921",0,0,0,24,0,0
"4922",1,0,0,42,0,1
"4923",1,0,0,28,1,1
"4924",0,0,0,32,1,0
"4925",0,0,0,31,1,0
"4926",0,0,0,26,1,0
"4927",0,0,0,34,1,0
"4928",0,0,0,23,0,0
"4929",0,0,0,62,1,0
"4930",1,0,0,38,1,1
"4931",0,0,0,22,0,0
"4932",1,0,0,78,0,1
"4933",1,0,0,63,1,1
"4934",0,0,0,39,1,0
"4935",0,0,0,38,1,0
"4936",1,0,0,43,0,0
"4937",0,0,0,89,1,0
"4938",1,0,0,64,1,1
"4939",1,0,0,49,1,1
"4940",1,0,0,48,1,1
"4941",0,0,0,36,0,0
"4942",0,0,0,52,0,1
"4943",1,0,0,24,1,1
"4944",0,0,0,49,1,1
"4945",1,0,0,64,1,1
"4946",0,0,0,27,0,1
"4947",1,0,0,74,1,1
"4948",1,0,0,58,1,1
"4949",0,0,0,26,1,0
"4950",0,0,0,46,1,0
"4951",1,0,0,54,1,0
"4952",0,0,0,39,1,0
"4953",0,0,0,48,1,1
"4954",1,0,0,75,1,0
"4955",0,0,0,24,0,0
"4956",0,0,0,24,1,0
"4957",1,0,0,38,1,1
"4958",0,0,0,35,1,1
"4959",0,0,0,32,1,0
"4960",0,0,0,30,1,1
"4961",0,0,0,27,1,0
"4962",0,0,0,73,1,0
"4963",1,0,0,54,1,0
"4964",0,0,0,35,1,0
"4965",0,0,0,40,1,0
"4966",0,0,0,31,0,0
"4967",0,0,0,29,1,0
"4968",0,0,0,36,1,0
"4969",1,0,0,106,1,1
"4970",0,0,0,53,1,0
"4971",0,0,0,41,0,0
"4972",0,0,0,36,1,0
"4973",1,0,0,62,0,0
"4974",0,0,0,38,0,0
"4975",0,0,0,77,1,0
"4976",0,0,0,29,1,0
"4977",0,0,0,25,0,0
"4978",0,0,0,51,0,0
"4979",0,0,0,27,0,0
"4980",1,0,0,50,1,1
"4981",1,0,0,58,1,1
"4982",0,0,0,32,1,0
"4983",1,0,0,57,1,1
"4984",0,0,0,93,1,0
"4985",1,0,0,59,1,1
"4986",0,0,0,70,1,1
"4987",0,0,0,62,1,1
"4988",1,0,0,74,0,1
"4989",1,0,0,41,1,1
"4990",1,0,0,67,1,0
"4991",1,0,0,72,1,1
"4992",1,0,0,55,1,1
"4993",0,0,0,40,0,0
"4994",0,0,0,46,1,0
"4995",0,0,0,21,0,0
"4996",0,0,0,65,1,1
"4997",0,0,0,21,1,0
"4998",0,0,0,25,1,1
"4999",1,0,0,58,0,1
"5000",1,0,0,56,1,1
"5001",1,0,0,54,1,1
"5002",0,0,0,35,0,1
"5003",0,0,0,52,1,0
"5004",0,0,0,31,1,0
"5005",0,0,0,27,1,0
"5006",0,0,0,76,1,0
"5007",1,0,0,24,0,1
"5008",0,0,0,24,1,0
"5009",0,0,0,54,1,1
"5010",0,0,0,32,1,0
"5011",1,0,0,59,1,1
"5012",0,0,0,20,1,0
"5013",1,0,0,55,1,0
"5014",0,0,0,19,1,0
"5015",1,0,0,50,1,0
"5016",0,0,0,80,1,1
"5017",0,0,0,19,1,0
"5018",0,0,0,63,0,1
"5019",1,0,0,56,1,0
"5020",0,0,0,47,1,1
"5021",1,0,0,40,0,0
"5022",1,0,0,89,1,1
"5023",1,0,0,73,0,1
"5024",1,0,0,74,1,1
"5025",0,0,0,65,0,0
"5026",0,0,0,29,1,1
"5027",1,0,0,54,1,1
"5028",1,0,0,91,1,1
"5029",0,0,0,32,1,0
"5030",0,0,0,38,1,0
"5031",0,0,0,20,0,0
"5032",0,0,0,34,0,1
"5033",0,0,0,54,1,0
"5034",0,0,0,53,0,1
"5035",1,0,0,44,1,1
"5036",0,0,0,52,1,0
"5037",1,0,0,85,1,1
"5038",0,0,0,29,0,0
"5039",1,0,0,65,1,1
"5040",0,0,0,58,1,1
"5041",0,0,0,36,1,0
"5042",1,0,0,30,0,1
"5043",0,0,0,62,1,0
"5044",0,0,0,31,1,0
"5045",0,0,0,32,1,0
"5046",0,0,0,21,0,0
"5047",0,0,0,23,0,0
"5048",1,0,0,76,0,1
"5049",0,0,0,78,1,0
"5050",1,0,0,49,1,1
"5051",1,0,0,75,1,1
"5052",0,0,0,65,1,0
"5053",1,0,0,76,1,1
"5054",0,0,0,20,0,0
"5055",0,0,0,40,1,1
"5056",0,0,0,48,1,0
"5057",1,0,0,44,1,1
"5058",0,0,0,30,0,0
"5059",1,0,0,79,1,1
"5060",0,0,0,27,0,0
"5061",0,0,0,52,1,1
"5062",0,0,0,35,1,0
"5063",0,0,0,28,1,0
"5064",0,0,0,28,1,1
"5065",0,0,0,22,0,1
"5066",0,0,0,51,1,0
"5067",1,0,0,84,1,1
"5068",0,0,0,60,1,1
"5069",0,0,0,74,1,0
"5070",0,0,0,82,1,0
"5071",1,0,0,24,1,0
"5072",1,0,0,49,1,1
"5073",0,0,0,38,1,0
"5074",1,0,0,63,1,1
"5075",0,0,0,35,1,0
"5076",1,0,0,26,1,1
"5077",0,0,0,43,1,1
"5078",1,0,0,85,1,1
"5079",1,0,0,34,0,1
"5080",0,0,0,30,1,0
"5081",0,0,0,78,1,0
"5082",1,0,0,32,0,0
"5083",1,0,0,40,1,1
"5084",0,0,0,38,1,0
"5085",1,0,0,59,1,1
"5086",1,0,0,30,1,1
"5087",1,0,0,57,1,1
"5088",1,0,0,57,1,1
"5089",0,0,0,23,0,0
"5090",0,0,0,42,1,0
"5091",0,0,0,66,1,0
"5092",0,0,0,55,0,1
"5093",1,0,0,83,1,1
"5094",0,0,0,27,1,0
"5095",0,0,0,39,1,0
"5096",0,0,0,48,1,1
"5097",1,0,0,43,1,0
"5098",1,0,0,44,0,1
"5099",0,0,0,48,1,0
"5100",0,0,0,31,0,0
"5101",0,0,0,25,1,0
"5102",0,0,0,33,1,0
"5103",1,0,0,47,1,1
"5104",0,0,0,27,1,0
"5105",0,0,0,34,1,1
"5106",1,0,0,86,0,0
"5107",0,0,0,71,1,1
"5108",1,0,0,48,1,1
"5109",0,0,0,27,1,0
"5110",0,0,0,43,1,0
"5111",1,0,0,78,1,1
"5112",1,0,0,40,0,1
"5113",0,0,0,36,0,0
"5114",0,0,0,30,1,0
"5115",0,0,0,34,1,0
"5116",1,0,0,37,1,1
"5117",1,0,0,68,1,0
"5118",0,0,0,49,1,1
"5119",1,0,0,39,1,1
"5120",1,0,0,28,0,0
"5121",0,0,0,38,0,1
"5122",1,0,0,70,1,1
"5123",0,0,0,34,1,1
"5124",0,0,0,82,0,0
"5125",0,0,0,52,0,0
"5126",0,0,0,40,0,0
"5127",0,0,0,44,1,0
"5128",0,0,0,25,1,0
"5129",0,0,0,58,1,1
"5130",0,0,0,32,1,0
"5131",0,0,0,58,0,1
"5132",0,0,0,32,1,0
"5133",0,0,0,29,1,0
"5134",0,0,0,21,1,0
"5135",0,0,0,43,1,1
"5136",0,0,0,43,1,0
"5137",1,0,0,72,1,1
"5138",1,0,0,71,1,1
"5139",1,0,0,27,0,1
"5140",0,0,0,41,0,0
"5141",0,0,0,24,1,0
"5142",1,0,0,31,0,1
"5143",1,0,0,82,0,1
"5144",1,0,0,61,1,0
"5145",1,0,0,51,1,1
"5146",0,0,0,30,1,0
"5147",0,0,0,56,1,0
"5148",0,0,0,28,0,1
"5149",0,0,0,45,1,0
"5150",0,0,0,42,1,0
"5151",0,0,0,27,1,0
"5152",0,0,0,18,0,0
"5153",1,0,0,26,0,0
"5154",1,0,0,93,0,1
"5155",1,0,0,40,1,1
"5156",0,0,0,35,0,0
"5157",0,0,0,33,1,0
"5158",0,0,0,33,1,0
"5159",1,0,0,77,1,1
"5160",0,0,0,48,0,0
"5161",1,0,0,84,1,1
"5162",0,0,0,22,1,1
"5163",0,0,0,74,1,0
"5164",1,0,0,75,1,1
"5165",0,0,0,35,1,0
"5166",0,0,0,44,1,0
"5167",1,0,0,54,1,1
"5168",0,0,0,38,1,0
"5169",1,0,0,82,0,1
"5170",1,0,0,77,1,1
"5171",1,0,0,70,0,1
"5172",1,0,0,46,1,0
"5173",1,0,0,75,1,1
"5174",0,0,0,91,1,0
"5175",1,0,0,65,0,1
"5176",1,0,0,72,0,1
"5177",1,0,0,84,1,1
"5178",0,0,0,41,1,0
"5179",1,0,0,59,0,1
"5180",0,0,0,28,0,0
"5181",0,0,0,32,1,0
"5182",0,0,0,27,1,1
"5183",0,0,0,33,0,0
"5184",0,0,0,30,1,1
"5185",0,0,0,57,1,1
"5186",0,0,0,52,1,0
"5187",0,0,0,70,0,0
"5188",0,0,0,35,1,0
"5189",0,0,0,53,1,0
"5190",0,0,0,31,0,0
"5191",0,0,0,72,1,1
"5192",0,0,0,25,1,1
"5193",0,0,0,24,1,1
"5194",1,0,0,72,1,1
"5195",1,0,0,68,1,0
"5196",0,0,0,35,1,0
"5197",0,0,0,21,1,0
"5198",0,0,0,54,0,0
"5199",0,0,0,29,1,0
"5200",0,0,0,33,1,1
"5201",0,0,0,51,1,0
"5202",0,0,0,20,1,0
"5203",1,0,0,62,0,1
"5204",1,0,0,82,1,1
"5205",1,0,0,58,1,0
"5206",0,0,0,21,0,0
"5207",0,0,0,52,1,0
"5208",1,0,0,72,1,1
"5209",1,0,0,70,1,1
"5210",0,0,0,29,0,0
"5211",1,0,0,81,1,1
"5212",0,0,0,30,1,0
"5213",0,0,0,21,1,0
"5214",0,0,0,40,0,0
"5215",0,0,0,41,0,0
"5216",1,0,0,19,0,0
"5217",0,0,0,51,0,1
"5218",0,0,0,73,0,1
"5219",1,0,0,77,1,1
"5220",1,0,0,31,0,1
"5221",0,0,0,44,1,1
"5222",0,0,0,61,1,0
"5223",0,0,0,65,1,0
"5224",0,0,0,24,1,0
"5225",0,0,0,40,1,0
"5226",0,0,0,36,1,0
"5227",0,0,0,20,0,1
"5228",0,0,0,39,1,0
"5229",0,0,0,81,1,0
"5230",1,0,0,42,1,0
"5231",0,0,0,49,1,0
"5232",0,0,0,34,1,1
"5233",0,0,0,19,1,0
"5234",0,0,0,50,1,1
"5235",0,0,0,32,1,0
"5236",1,0,0,45,1,1
"5237",0,0,0,39,1,0
"5238",0,0,0,37,1,0
"5239",1,0,0,44,1,1
"5240",0,0,0,65,1,0
"5241",0,0,0,46,0,0
"5242",1,0,0,46,1,1
"5243",1,0,0,50,0,1
"5244",0,0,0,46,1,0
"5245",1,0,0,73,0,1
"5246",0,0,0,34,1,0
"5247",1,0,0,51,0,0
"5248",0,0,0,34,1,1
"5249",1,0,0,88,1,1
"5250",0,0,0,35,1,0
"5251",0,0,0,52,1,1
"5252",1,0,0,40,1,1
"5253",1,0,0,84,1,1
"5254",0,0,0,36,1,0
"5255",0,0,0,27,0,0
"5256",0,0,0,74,1,1
"5257",0,0,0,23,1,0
"5258",1,0,0,69,1,1
"5259",1,0,0,65,0,0
"5260",0,0,0,70,1,0
"5261",0,0,0,60,1,0
"5262",0,0,0,34,0,0
"5263",0,0,0,38,1,1
"5264",0,0,0,52,1,0
"5265",0,0,0,34,1,1
"5266",1,0,0,33,1,1
"5267",0,0,0,68,1,0
"5268",0,0,0,38,1,0
"5269",1,0,0,55,1,0
"5270",1,0,0,54,1,1
"5271",1,0,0,81,1,1
"5272",1,0,0,87,1,0
"5273",0,0,0,88,0,0
"5274",1,0,0,35,0,1
"5275",1,0,0,80,1,1
"5276",0,0,0,32,1,0
"5277",0,0,0,26,1,1
"5278",0,0,0,33,1,0
"5279",1,0,0,72,0,1
"5280",1,0,0,76,1,1
"5281",0,0,0,30,1,0
"5282",0,0,0,66,1,0
"5283",0,0,0,64,1,0
"5284",0,0,0,22,0,0
"5285",0,0,0,84,1,1
"5286",1,0,0,87,1,1
"5287",0,0,0,37,1,0
"5288",0,0,0,75,0,0
"5289",0,0,0,29,0,0
"5290",1,0,0,68,1,0
"5291",0,0,0,0,1,0
"5292",0,0,0,57,0,0
"5293",0,0,0,24,0,0
"5294",0,0,0,80,1,0
"5295",0,0,0,51,1,0
"5296",0,0,0,60,1,1
"5297",0,0,0,90,0,0
"5298",1,0,0,73,1,1
